0.34843332,0.7123723,-0.23425722,0.48420763,-0.201735,0.57705885,-0.9546792,0.964074,-0.29751024,0.6686547,-0.6731073,0.3166732,-1.0985425,0.40067792,-0.9904856,0.747985,-0.769681,0.35615546,-0.5747145,0.38264403,-0.58952427,0.011584712,-0.7901286,0.29772764,-0.8675649,-0.25386745,-0.7139712,-0.28828967,-0.6170387,0.12293695,-1.0550538,-0.31222063,-0.9995948
0.34843332,0.721648,-0.52781075,0.6343077,-1.037587,-1.3391058,-2.029452,0.964074,-0.46948183,0.05785991,-1.6847806,-0.090908185,-1.5996279,-1.3207744,-2.2858703,-0.52979773,-1.2473509,-0.045252275,-1.8829001,-0.7688621,-0.8915185,-0.90069556,-0.5694546,-1.0377897,-0.38305387,-1.4478486,-0.20841917,-0.9891848,-0.17352962,-0.9090628,-0.115213275,-0.9326051,-0.08328554
0.34843332,0.721648,-0.17699842,0.76847696,-0.24130878,0.9145311,-0.461494,0.7461386,-0.35053602,0.45253333,-0.20558178,0.7301294,-0.17229728,0.3094826,-0.1488743,0.7385707,-0.26775962,0.6331577,-0.118408285,0.6111651,-0.54754734,0.118383974,-0.12001844,0.31014055,-0.6518963,0.093505636,-0.27658594,0.09138941,-0.28731963,0.44131777,-0.46409243,0.4044433,-0.8485908
0.34843332,0.721648,-1.1251717,0.76847696,1.9213406,0.32943273,-2.1525848,-1.010873,-0.37533107,-0.8462565,-0.31377587,-0.6451017,-0.18903252,-2.061919,0.16173232,0.25762573,-0.78556633,-2.1737223,-1.0044549,-1.7019955,1.9166061,-0.6012131,0.10899045,1.0454257,1.9263399,-0.049490463,1.9473006,1.0808436,-0.34121814,-0.16768701,1.9573146,-1.2898258,2.1072993
0.34843332,0.721648,-0.15512936,0.6555937,-0.10991775,0.7540682,-0.6767409,0.5128382,-0.71474165,0.09205265,-0.72410786,0.26281834,-0.20344059,-0.00032083693,-0.75527483,0.23892656,-0.4317741,0.1466009,-0.29730764,-0.45467016,-0.7035693,-0.5629153,-0.89496917,-0.6289095,-1.1430243,-0.7929496,-0.8421117,-0.6158181,-1.1711442,-0.7177259,-1.1542267,-0.75767344,-1.4357361
0.34843332,-1.2434072,-0.11409086,-1.3490278,-0.5115231,-1.1336994,-0.4569172,-0.7204372,-0.23796488,-0.77897286,-0.44131777,-0.6451017,-0.18903252,-0.5980685,-0.4949176,-0.6244603,-0.19825105,-0.75976866,-0.058099937,-0.52272075,0.054875553,-0.5760185,0.12584999,-0.6249797,0.10996497,-1.1136286,0.29452926,-0.7947545,0.06944721,-0.6177204,0.007397516,-0.670131,0.22586434
0.34843332,0.67311674,-0.34117514,0.66447407,-0.70387214,0.76829714,-0.77472025,0.6875025,-0.94122916,0.5713192,-1.2837784,0.6139535,-1.2162961,0.61684704,-1.4976326,0.3200266,-1.3652616,0.030590344,-1.3743693,0.04358998,-1.4957,-0.07214295,-1.4051985,-0.29121715,-1.4675025,-0.78579104,-1.3756478,-0.57799625,-1.5693305,-0.6924047,-1.5782361,-0.9344061,-1.7624197
-2.8699896,-1.2904296,-0.1006609,-1.1578583,-0.25184876,0.9145311,-2.1525848,-1.010873,-0.37533107,-2.6234243,-2.3376083,-0.6451017,-0.18903252,-0.52793473,-0.15540671,1.0014772,2.0232015,-2.1737223,-1.8829001,-0.55290335,-0.016032975,-0.6012131,0.10899045,1.0454257,2.1095922,0.88920856,1.9473006,-0.6580916,0.055016454,1.1346096,1.9573146,-0.6693838,-0.030962273
0.34843332,0.6483077,-0.26395285,0.76847696,-0.56333196,0.9145311,-0.6393953,0.964074,-1.1240253,0.7988678,-1.1955394,0.87606555,-1.0119928,0.8586642,-1.1687179,0.9740118,-0.7034583,0.7771035,-1.227341,0.6843884,-1.1869996,0.55380785,-1.1103841,0.7875772,-1.148578,0.06621014,-1.1426355,-0.21579345,-1.2050921,0.17282575,-1.4117327,0.07584776,-1.600874
0.34843332,-1.3279346,-0.2925596,-1.1578583,-0.25184876,-1.1181897,-0.22953586,-0.7843466,-0.93021834,-1.6577646,-1.0863131,-0.6451017,-0.18903252,-1.0442125,0.6879524,-1.2205979,0.31004056,0.44435865,0.47300327,-0.55290335,-0.016032975,-0.6012131,0.10899045,-0.9420704,0.114081,-0.65026397,0.08483996,-0.6580916,0.055016454,-0.32692122,0.47705457,-0.8266498,0.7829671
0.34843332,0.721648,0.050312724,0.76847696,-0.6514548,0.9145311,-0.75491285,0.964074,-1.2675178,0.93091136,-1.1506103,0.9037817,-1.2387581,0.8635577,-1.4447836,0.82696235,-1.3327651,0.5426678,-1.3233598,0.6071911,-1.4910231,0.445068,-1.4202163,0.2813849,-1.6150889,-0.1348884,-1.4482934,0.042751424,-1.5945646,-0.07456817,-1.7298422,-0.22879761,-1.9373935
0.34843332,0.721648,-1.3304551,0.76847696,-2.4250379,0.9145311,-2.1525848,0.964074,0.37425324,0.93091136,-1.1459554,0.9644287,1.8345741,1.0060495,-2.3401616,1.0014772,-0.5844591,1.0243635,-1.7594088,1.0892433,1.9166061,1.057418,2.0075884,1.0454257,-0.6650518,0.88920856,-1.0157876,1.0808436,-1.916398,1.1346096,-1.9425197,1.2466248,-2.169224
0.34843332,0.721648,-0.47080144,0.76847696,-0.47284037,0.9145107,-0.5217816,0.964074,-0.7743077,0.8252588,-1.0251732,0.8957823,-0.7917638,0.9096999,-0.9072246,0.91212946,-0.5593006,0.8666499,-0.7906168,0.86004883,-0.93032587,0.77523506,-0.86347145,0.7698149,-0.7881195,0.4279585,-0.9361323,0.48478875,-1.3011985,0.58637565,-1.2510206,0.5707912,-1.46843
0.34843332,0.721648,-2.0675375,0.76847696,0.23233783,0.619624,-0.9967555,0.964074,-0.62555814,0.93091136,0.39754048,0.9644287,-0.031757817,1.0060495,-0.4780295,1.0014772,-2.008619,1.0243635,-1.8829001,0.46245226,0.28938198,1.057418,1.2927474,1.0454257,-0.19483861,0.88920856,0.7806727,1.0808436,-1.2558559,1.1346096,1.7316704,1.2466248,-0.43351144
0.34843332,0.721648,0.06675988,0.76847696,-0.17752567,0.9145311,-0.3365151,0.964074,-0.19394231,0.93091136,0.08392744,0.9644287,0.22232622,1.0060495,0.1239142,1.0014772,0.22019145,1.0243635,0.56892556,1.0892433,0.8489776,1.057418,0.9016551,1.0454257,0.5347245,0.88920856,0.7955842,1.0043826,1.0139321,1.1346096,0.64096457,1.2466248,0.9678625
0.34843332,-0.2656382,-2.23303,0.76847696,0.32856667,-1.1897415,-2.1525848,0.964074,-2.4450338,-0.069900684,-2.3376083,-0.6451017,-0.18903252,-2.061919,-0.904013,-1.2294776,0.0803276,1.0243635,-1.8829001,-0.55290335,-0.016032975,-0.6012131,0.10899045,-0.9671732,1.9566882,-0.27959162,0.60910875,-0.6580916,0.055016454,1.1346096,0.4595443,-0.6693838,-0.030962273
0.34843332,0.71450514,0.04607049,0.76847696,-0.27870935,0.8700349,-0.1814981,0.8872881,-0.32747954,0.9180091,-0.15575504,0.79257923,0.02032981,0.9172625,-0.040291976,0.82014054,0.23146039,0.8021605,0.2128632,0.7876302,0.2125982,0.7865303,0.38318598,0.72218895,0.40433073,0.49104667,0.3749129,0.71757996,0.35820028,0.7337116,0.31801933,0.68985194,0.22594987
-2.8699896,-1.2904296,-0.1006609,-3.0841935,-2.4250379,0.9145311,1.6935132,-2.98582,1.6943717,-2.6234243,1.7100565,0.9644287,-2.212639,1.0060495,2.0293484,-2.239282,-2.008619,-2.1737223,1.9755995,1.0892433,-1.9486719,-2.2598443,2.0075884,-2.4170206,2.1095922,0.88920856,-1.6940871,-2.3970265,2.026431,-2.3700504,-1.9425197,1.2466248,-2.169224
0.34843332,0.058970254,-0.04331134,0.12558185,-0.14251558,0.044465575,0.13124737,-0.8375516,0.33004436,0.28439552,-0.06826475,0.35440058,0.10003967,0.6783444,0.08439199,0.3269618,0.37319905,-0.34449717,0.8416636,0.3320166,0.39612162,0.25165495,0.5385483,0.15969726,0.6074149,-0.15514179,0.5748251,0.09718005,0.5539026,0.09482958,0.5103201,1.2466248,0.6754339
-2.8699896,0.721648,-2.369235,-1.1578583,-0.25184876,-1.1181897,-0.22953586,0.964074,1.6943717,0.93091136,-2.3376083,-1.8019518,1.8345741,-0.52793473,-0.15540671,-2.239282,2.0232015,1.0243635,1.9755995,-2.19505,1.9166061,1.057418,1.1769519,-2.4170206,2.1095922,0.88920856,1.9473006,1.0808436,-1.916398,1.1346096,1.9573146,1.2466248,2.1072993
0.34843332,0.721648,-0.11454457,0.76847696,-0.46556017,0.9145311,-0.37662986,0.964074,-0.59482306,0.93091136,-0.5378748,0.9644287,-0.98813456,1.0060495,-0.49657804,0.87385607,-0.6354617,0.808061,-0.61989754,0.9528302,-0.86778563,0.9920679,-0.7808065,0.7316241,-0.6548897,0.55322313,-0.6422905,0.65974295,-0.698675,0.7919941,-0.7837814,0.75524527,-0.99401397
-2.8699896,0.721648,2.1679132,-1.1578583,-0.25184876,-1.1181897,-0.22953586,-2.98582,-2.4450338,-0.8462565,-0.31377587,-0.6451017,-0.18903252,-2.061919,-2.3401616,-2.239282,-2.008619,-2.1737223,1.9755995,-2.19505,1.9166061,-0.6012131,0.10899045,-0.6857975,0.1401952,0.88920856,-1.6940871,-2.3970265,2.026431,-2.3700504,1.9573146,-2.5853925,2.1072993
0.34843332,0.64259344,0.060135655,0.76847696,-0.15848854,0.9145311,-0.050442304,0.769917,-0.48179656,0.7400968,-0.26156098,0.6948324,-0.31332242,0.81482303,0.059376545,0.62140095,0.01293571,0.62789685,-0.055804122,0.5302729,-0.16880809,0.4629314,-0.0035774226,0.27809563,-0.011546831,0.07540566,0.08646038,0.20553312,0.030354062,0.2814002,0.0071050287,0.3288376,-0.03485391
-2.8699896,-3.3025074,2.1679132,-1.1578583,-0.25184876,-1.1181897,-0.22953586,-2.98582,1.6943717,0.93091136,1.7100565,-0.6451017,-0.18903252,-0.52793473,-0.15540671,1.0014772,-2.008619,-2.1737223,1.9755995,1.0892433,1.9166061,-0.6012131,0.10899045,-2.4170206,-1.8292017,0.88920856,-1.6940871,1.0808436,2.026431,-2.3700504,1.9573146,-0.6693838,-0.030962273
0.34843332,0.721648,-0.24090415,0.76847696,-0.18791352,0.9145311,-0.3282075,0.964074,-0.4106609,0.93091136,-0.5510905,0.71483886,-0.29430053,0.9046839,-0.29955685,0.50191414,-0.14146286,0.47638753,-0.34658068,1.005658,-0.6259352,0.73982334,-0.49199176,0.7845649,-0.5459033,0.35627618,-0.4045625,0.6129656,-0.7054764,0.33477616,-0.5051187,0.5608279,-0.87529767
0.34843332,0.721648,1.2110287,0.76847696,-2.4250379,0.9145311,-2.1525848,0.964074,-2.4450338,0.93091136,-2.3376083,0.9644287,-2.212639,1.0060495,-2.3401616,1.0014772,-2.008619,1.0243635,-1.8829001,1.0892433,-1.229653,1.057418,-1.7896075,1.0454257,-1.8292017,0.88920856,-1.6940871,1.0808436,-1.916398,1.1346096,-1.9425197,1.2466248,-2.169224
0.34843332,0.721648,-0.29834446,0.76847696,-0.6270064,0.64285797,-1.802186,0.8617125,0.8882846,0.8504589,-1.1512781,0.7791074,-0.83124435,0.821005,-0.6673603,0.6944315,-1.2462019,-0.3788766,-1.8829001,0.9296923,0.1975816,0.4330595,-1.3823013,0.27310964,-1.4918047,-0.11694359,-1.4498047,0.048785534,-1.7128298,-0.039731853,-1.7890222,-0.9249985,-2.169224
