1.1593729,-0.92951053,1.1641326,-0.95246714,1.1802303,-0.9488042,1.1758201,-0.9411683,1.1046611,-1.0472225,0.9295681,-1.1760436,0.6536643,-1.301206,0.25936314,-1.3287348,-0.22229645,-1.149967,-0.6090717,-0.781095,-0.91710716,-0.3089972,-1.1768546,0.41889814,-1.2546885,1.3078393,-1.2494332,1.9064515,-1.2415199,1.894567,-1.2275136,1.3942252,-1.1881979,0.6778975,-0.9986301,0.041451864,-0.6991067,-0.5171687,-0.30915654,-0.92142475,0.2160499,-1.2372044,0.6838449,-1.3784031,1.0231726,-1.3889482,1.2610955,-1.2974744,1.4039751,-1.1035118,1.459185,-1.0425434,1.3682097,-1.1188462,1.0984352,-1.4087398,0.6727245,-1.5511858,0.17779177,-1.4413549,-0.35821697,-1.0972311,-0.80709076,-0.60348374,-1.1151563,0.15322857,-1.1409066,0.90727687,-1.0244238,1.489933,-0.8932904,1.9825631,-0.8551413,2.2175415,-0.87422526,1.9899471,-0.9155154,1.4630917,-0.87759244,0.8240636,-0.7034047,0.22660229,-0.4235852,-0.24795207,-0.06755435,-0.58187217,0.3146312,-0.82149816,0.64799273,-0.89096135
0.5653809,-1.5105785,0.57806003,-1.5092949,0.58307964,-1.506388,0.59267104,-1.4996139,0.6020087,-1.5085932,0.54997283,-1.5532252,0.45490274,-1.5964655,0.29113972,-1.6314788,0.021418586,-1.650434,-0.30544087,-1.5692183,-0.6593378,-1.3777313,-0.95305413,-1.0849985,-1.2243153,-0.63044786,-1.493694,-0.08974261,-1.6763824,0.51649463,-1.8236849,1.0225459,-1.987928,1.4526448,-2.1114786,1.7162105,-2.16975,1.6522585,-2.134234,1.241493,-1.9878032,0.6208979,-1.6586617,-0.111816905,-1.2927032,-0.78005344,-0.86228013,-1.3304268,-0.4200709,-1.6912756,0.010516312,-1.8839859,0.44562683,-1.9460063,0.8382381,-1.7979199,1.1118863,-1.583458,1.3142306,-1.361738,1.3601073,-1.3176634,1.2702392,-1.3988329,1.0729822,-1.5656251,0.7768296,-1.6679989,0.4063068,-1.6921301,-0.0017651477,-1.598345,-0.35746738,-1.348246,-0.67946047,-0.96081597,-0.96179914,-0.4729263,-1.2116637,0.04325308,-1.3999283,0.5755827,-1.4756464,0.95962715,-1.4833802,1.17,-1.4650995,1.2402803,-1.422003,1.1983439
0.77958864,-1.7084161,0.7929263,-1.7073065,0.7984262,-1.7046684,0.8100999,-1.6982008,0.83319455,-1.683176,0.82699186,-1.678898,0.6536643,-1.7120405,0.24878913,-1.7104628,-0.22229645,-1.5828207,-0.5462235,-1.2097099,-0.8036801,-0.76703465,-1.0649279,-0.07777175,-1.1837829,0.6979308,-1.2392248,1.2546437,-1.2519045,1.5638608,-1.2913636,1.6372561,-1.2659543,1.2589742,-1.1377361,0.38263345,-0.7588818,-0.48526233,-0.26079094,-1.0505625,0.33580956,-1.398718,0.88294446,-1.4920423,1.295622,-1.569946,1.6039182,-1.5445822,1.7188816,-1.4954013,1.6308928,-1.5441793,1.3468008,-1.6864941,0.8599306,-1.781736,0.22255088,-1.8093628,-0.29017073,-1.3935984,-0.64831537,-0.8295974,-0.938284,-0.15124086,-1.0623096,0.58290863,-1.1103183,1.0561495,-1.0934939,1.3179162,-1.046677,1.3627688,-0.9772416,1.100715,-0.84641534,0.5079034,-0.57300735,-0.11242835,-0.21880409,-0.6029828,0.16025203,-0.98149276,0.5269914,-1.2034554,0.85817075,-1.191804,1.1204036,-1.0729544,1.2835789,-0.9759714
-0.00912828,-1.2386051,-0.017758891,-1.2370822,-0.023839049,-1.2338057,-0.030029533,-1.2266103,-0.02132979,-1.209362,-0.045010682,-1.2640256,-0.17280495,-1.3911037,-0.44005668,-1.4735105,-0.80504346,-1.3934216,-1.1744885,-1.154401,-1.4738486,-0.739273,-1.7567374,-0.35373244,-2.0042243,0.31837702,-2.0840352,1.037355,-2.1215973,1.5224851,-2.185692,1.5372027,-2.310077,1.1993734,-2.331735,0.64624065,-2.2295868,0.041089702,-2.0133827,-0.5501886,-1.6643773,-1.010988,-1.2135947,-1.4432898,-0.65700823,-1.8332672,-0.13238052,-2.0223575,0.3074143,-1.9362417,0.6007026,-1.7060086,0.7567226,-1.6054316,0.7623429,-1.6519861,0.62879145,-1.7770907,0.31148702,-1.8236811,-0.15735745,-1.7742391,-0.6758976,-1.539161,-1.0834047,-1.1512598,-1.3347213,-0.6855666,-1.4782766,-0.33042324,-1.5642762,0.026792884,-1.6158041,0.46827507,-1.6625382,0.80161273,-1.6654341,0.76880145,-1.5642523,0.43365824,-1.3534999,0.09235648,-1.069565,-0.26125237,-0.73009366,-0.6597394,-0.3671305,-0.9975175,-0.004778695,-1.1581658
0.5264159,-0.917119,0.5292289,-0.90296423,0.54390717,-0.89923406,0.5531198,-0.90390646,0.5718113,-0.91007715,0.52944696,-0.96233463,0.33981046,-0.98026925,0.058018293,-0.7890385,-0.24349627,-0.39242923,-0.33683795,0.048480317,-0.30882257,0.6626009,-0.2001795,1.2604885,0.21400972,2.907269,-0.09932296,1.7842557,-0.2476099,1.2055309,-0.2373443,0.56501794,-0.15514126,-0.09685009,0.07951711,-0.78038573,0.41282356,-1.4104785,0.8994801,-1.8091422,1.4976778,-1.7218844,1.9839255,-1.1835328,2.1470692,-0.5003102,2.0573184,-0.29253086,1.9577283,-0.54840547,1.8562484,-0.9940295,1.7436987,-1.4270519,1.4996045,-1.8627949,1.0679532,-1.9868246,0.545468,-1.7280996,0.12160789,-1.270394,-0.15106812,-0.7438791,-0.2906491,-0.2918331,-0.31465,0.148057,-0.33372274,0.7302853,-0.23186974,1.4867036,-0.16026212,1.9888049,0.11810653,2.8311598,0.102819264,2.784937,-0.07038125,1.9548603,-0.10905253,1.6763393,-0.22052065,0.98617065,-0.1764605,0.43034577,-0.05721805,-0.11747502,0.175555,-0.6358788
1.3443819,-1.0531057,1.3692026,-0.95246714,1.3368691,-0.9115999,1.3636115,-0.9411683,1.3961899,-0.7105539,1.2783477,-0.22062595,0.95702565,0.22644663,0.4924846,0.6062336,0.042563558,0.85213476,-0.30544087,0.82274634,-0.50470823,0.60707754,-0.53590673,0.2671495,-0.47472724,-0.15603533,-0.3741033,-0.59219354,-0.25794083,-0.95802146,-0.18411756,-1.0790678,-0.21073075,-0.8566653,-0.19869526,-0.43920395,-0.041517682,-0.022654252,0.23473638,0.30531406,0.67118657,0.4593145,1.1874672,0.40776685,1.6248263,0.19083697,1.8803608,-0.2595784,1.9685619,-0.9075671,1.9420747,-1.4794476,1.9582878,-1.8162502,2.0199983,-1.5708573,2.0450985,-0.95418656,1.949355,-0.34226993,1.6278818,0.083553925,1.1390457,0.42570052,0.5656099,0.69037855,0.021981025,0.6988547,-0.29423955,0.30024314,-0.37564176,-0.26242858,-0.31052074,-0.74271965,-0.19719955,-0.987522,-0.15635934,-0.78001285,-0.12602776,-0.2663726,0.020966507,0.21314843,0.33318326,0.52174807,0.7401618,0.6379355,1.1735511,0.5614027,1.5326533,0.3237375
0.7503899,0.66547513,0.7440952,0.6686731,0.72990006,0.7240536,0.7508242,0.697067,0.7930177,0.58624,0.81670237,0.609119,0.75826406,0.25212362,0.56666726,-0.038774945,0.36045054,-0.13535851,0.06103823,-0.034483343,-0.3397379,0.06575509,-0.769911,0.21195738,-0.95079994,0.79278994,-1.2799525,1.3361272,-1.4796666,1.7981234,-1.5575517,1.923211,-1.5547552,1.6910489,-1.4970984,1.0028973,-1.1773701,0.6313231,-0.96184015,0.32142127,-0.38281125,-0.041558553,0.25046432,-0.16049944,0.67125434,-0.40156472,1.0067225,-0.21011418,1.241133,0.26796028,1.4162997,0.60797566,1.5184054,0.7462225,1.4887302,0.60224503,1.2985173,0.23981202,0.94655406,-0.405991,0.5120785,-0.2785508,0.034784473,-0.12004938,-0.53373307,0.06113984,-0.8450954,0.43088332,-1.0145274,0.54390246,-1.1329105,1.087351,-1.2307634,1.4774468,-1.2637547,1.5760316,-1.230311,1.4764735,-1.1467109,1.1471233,-0.8891668,0.79037565,-0.63581055,0.61462116,-0.36705786,0.32652283,0.004764442,0.12138127,0.29580703,0.10512524
1.052244,0.2574619,1.0566742,0.26030093,1.08235,0.22840603,0.9781668,-0.07240397,0.7527891,-0.5609652,0.43716052,-0.78631663,-0.05771265,-0.5566238,-0.64140135,-0.24934225,-0.88984257,0.108096,-1.0802435,0.5600585,-1.0820775,1.3288211,-1.044573,1.4950255,-1.0014395,1.4433943,-0.9848082,0.833676,-0.7859957,0.3924873,-0.64191055,0.10755208,-0.31065392,-0.12665054,0.19542873,-0.2841882,0.68783885,-0.30981165,0.98408824,-0.4372279,1.2101676,-0.07387519,1.3397589,0.13173558,1.3070083,0.8984772,1.3385106,0.87717474,1.2954134,0.5292199,1.2124145,-0.18495311,1.0464095,-0.32419518,0.77316105,-0.54918104,0.43114862,-0.55081993,-0.0004878824,-0.5970854,-0.43632263,-0.40451208,-0.818,-0.12004938,-0.93546665,0.26063168,-1.0286788,0.60953075,-1.063856,1.2032384,-0.9891385,1.6933415,-0.99602985,1.4236779,-0.9391468,0.78828865,-0.76737934,0.44833323,-0.5714403,0.21824628,-0.14621451,-0.095587395,0.27778888,-0.08874921,0.594985,0.06696529,0.7927752,0.02079879,0.9743783,0.37232965
1.0619601,0.41817814,1.0566742,0.42115855,1.0529454,0.33996552,0.988029,-0.2461674,0.7829344,-0.77293175,0.48844835,-0.8617529,0.046887457,-0.94178116,-0.4612594,-0.76271045,-0.8156708,-0.5005989,-0.9859982,-0.18655324,-1.0201936,0.14904025,-1.0547768,0.39130187,-1.1128774,0.67081964,-1.066211,1.363288,-1.0965658,1.3295977,-1.0677787,0.5364226,-0.8771726,0.1117531,-0.4537729,-0.33067957,0.0900248,-0.58098143,0.5489868,-0.48561972,0.88680387,-0.4293582,1.1172252,-0.38784796,1.3864774,0.009839142,1.6702416,0.31705436,1.838277,0.6271925,1.8347783,0.54324394,1.6793611,0.19482914,1.3478137,-0.38699356,0.8922771,-0.77672476,0.41177276,-0.5970854,-0.0792518,-0.6248764,-0.55561346,-0.43196422,-0.8931673,0.015062282,-1.0694984,0.3267044,-1.3500328,0.5869378,-1.5547112,1.087351,-1.5875973,1.275624,-1.5048851,1.2155282,-1.2025025,0.5418321,-0.79412264,0.27209926,-0.49910966,-0.028435633,-0.10977992,-0.18162233,0.33175224,-0.12767476,0.6511402,-0.004346832,0.8369413,0.10512524
0.89643365,0.15854311,0.9003847,0.1860464,0.9159433,0.15405068,0.8694268,0.026889523,0.7729032,-0.41132274,0.5192106,-0.597753,0.20384146,-0.46678144,-0.23871182,-0.43363848,-0.68852705,-0.2571442,-0.8813054,0.13144362,-1.0923648,0.3156102,-1.2480711,1.0121838,-1.335701,1.2536174,-1.3003163,1.2818049,-1.2519045,1.0126435,-1.0358537,0.5507512,-0.79941624,0.03721983,-0.25665107,-0.25317168,0.19758324,-0.19817373,0.6457176,-0.19505984,0.9466835,-0.25158185,1.2109014,0.2941276,1.3410494,0.7339012,1.3495455,0.87717474,1.3063034,0.8231372,1.2124145,0.47851226,1.0034804,-0.21062362,0.6539367,-0.50055975,0.11277472,-0.59919333,-0.51297694,-0.48560795,-1.072301,-0.34153143,-1.4740229,0.09822375,-1.601379,0.85917443,-1.6815835,1.4580741,-1.6756417,1.776628,-1.6026351,1.6933415,-1.4655455,1.3832784,-1.2915646,0.76158243,-1.0266057,0.23474553,-0.5806987,-0.091379404,-0.08120499,-0.095587395,0.3608566,-0.075448915,0.63125575,-0.062813394,0.80165607,0.09623565,0.99156356,0.39662558
