-0.5283596,0.9618766,-1.3914721,-0.4532184,-0.24370684,-0.4661925,-0.3791327,0.5582491,1.2886419,-0.5792071,-0.9602474
-0.29854733,1.9674424,-1.3914721,0.04341609,0.22387508,0.8726383,0.62436324,0.028242582,-0.7199341,0.12894985,-0.5847779
-0.29854733,1.2970651,-1.1860703,-0.16942725,0.09635279,-0.08366945,0.22904666,0.13423125,-0.33117774,-0.04808957,-0.5847779
1.654856,-1.3844436,1.4841536,-0.4532184,-0.26496044,0.1075921,0.41150045,0.6642693,-0.979105,-0.46118107,-0.5847779
-0.5283596,0.9618766,-1.3914721,-0.4532184,-0.24370684,-0.4661925,-0.3791327,0.5582491,1.2886419,-0.5792071,-0.9602474
-0.5283596,0.7384177,-1.3914721,-0.5241662,-0.26496044,-0.27493098,-0.19667889,0.5582491,1.2886419,-0.5792071,-0.9602474
-0.24109435,0.4032291,-1.0833694,-0.66606176,-0.39248288,-0.08366945,0.38109148,-0.18376634,-0.07200685,-1.1693379,-0.9602474
-0.58581257,0.68255264,-1.3914721,-0.9498529,-0.4774978,-0.08366945,-0.7744493,-1.1377907,0.5111292,-1.1103249,-0.39704356
-0.29854733,0.29149932,-1.2887712,-0.3822706,-0.30746797,-0.6574541,-0.86567616,0.028242582,0.3167495,-0.5201941,-0.8663798
-0.4709066,-0.15541872,0.45714453,2.526589,-0.34997535,0.1075921,1.6886771,0.5582491,0.2519568,0.8371068,0.072292686
-0.930531,0.29149932,-0.9806684,-0.5241662,0.20262146,-0.08366945,0.5635453,-0.4487854,-0.2015923,-0.69723314,-1.1479818
-0.4709066,-0.15541872,0.45714453,2.526589,-0.34997535,0.1075921,1.6886771,0.5582491,0.2519568,0.8371068,0.072292686
-1.5625144,0.48702615,-1.3914721,-0.66606176,0.032591652,0.011961325,0.38109148,-1.2967895,1.742191,-0.8152596,-0.49091116
-0.29854733,0.45909378,0.09769118,-0.66606176,0.5639347,-0.6574541,-0.5311775,0.34624016,-0.33117774,5.3221,-1.2418485
0.3334358,0.5149585,-0.4671638,0.89478964,1.8816655,3.4546688,2.9962628,0.98226696,-0.979105,1.3092114,-1.1479818
0.3334358,0.5149585,-0.4158134,0.9657375,1.7541432,3.359038,3.0874896,0.98226696,-0.9143123,1.6042768,-1.1479818
0.10362386,-1.3844436,1.4841536,-0.5241662,0.09635279,1.828946,1.719086,0.08125271,-0.07200685,0.54204136,0.072292686
-0.1261881,0.17976989,0.046340767,-0.59511393,5.9623804,0.011961325,0.2898646,0.028242582,-1.3030702,3.6697342,-1.0541141
-0.5283596,0.34736404,-0.9806684,1.3204765,-0.031169487,-0.94434637,-0.5311775,0.34624016,0.4463365,-0.9332856,-1.335716
-0.24109435,-1.1609845,1.2274013,-0.5241662,5.38853,0.1075921,0.2898646,0.08125271,-1.7566192,2.489473,-1.1479818
0.3334358,-1.7196321,1.07335,-0.5241662,-0.22245306,1.2551613,0.41150045,0.028242582,0.5111292,-0.7562465,-0.9602474
-0.41345358,-0.76993126,0.20039216,-0.16942725,-0.11618439,0.6813767,0.7459991,0.770258,1.3534347,-0.04808957,-0.6786455
-0.24109435,-0.5464721,-0.3131125,-0.66606176,0.3939049,-0.5618233,-0.28790578,-0.07777768,-0.9143123,1.4862508,-0.8663798
0.10362386,-0.21128345,-0.82661706,-0.16942725,-0.07367702,-0.6574541,0.62436324,0.028242582,-0.9143123,-0.7562465,-0.9602474
-0.8156248,-0.7140664,-0.6725657,-0.09847936,-0.052423254,0.49011517,-0.19667889,0.028242582,0.77030015,-0.16611561,-0.6786455
-1.1603429,-0.76993126,-0.5698648,-0.80795735,-0.15869193,-0.4661925,-0.71363133,-0.6607627,0.18716405,-0.5792071,-1.0541141
-0.41345358,-0.65820163,-0.1590611,-0.5241662,-0.15869193,-1.135608,-1.0785389,-0.28975502,-0.2015923,-0.40216807,-0.8663798
-0.24109435,-0.5464721,-0.3131125,-0.66606176,0.3939049,-0.5618233,-0.28790578,-0.07777768,-0.9143123,1.4862508,-0.8663798
-0.7007188,1.0177412,-1.3914721,-0.4532184,-0.15869193,-0.17930022,-0.34872374,0.24025151,1.029471,-0.63822013,-0.9602474
-0.29854733,0.6546203,-1.3914721,-0.3822706,-0.11618439,-0.75308484,-0.9264941,-0.18376634,0.4463365,-0.40216807,-0.5847779
-0.930531,0.8222148,-1.0320189,-0.09847936,0.032591652,0.1075921,1.0804977,-0.50176394,0.2519568,-0.69723314,-0.30317596
-0.8156248,0.8780795,-1.3914721,-0.027531635,0.37265113,0.58574593,-0.28790578,-0.07777768,0.9646783,-0.5201941,0.16616029
-0.011282116,0.710485,-0.7752666,-0.16942725,-0.09493078,-0.08366945,2.023176,-0.07777768,-0.9143123,0.010923804,-0.5847779
-0.8156248,0.43116143,-0.7752666,5.790187,-0.30746797,2.3070998,1.1109067,1.3532747,0.8998856,-0.8152596,-0.9602474
-1.7923267,-1.1609845,-0.10771062,-0.5241662,0.33014375,-0.27493098,0.10741078,-0.55477405,0.4463365,-0.63822013,-1.1479818
-0.29854733,0.6546203,-1.3914721,2.100902,-0.031169487,-1.0399772,-0.86567616,0.98226696,0.57592195,-0.63822013,-0.7725122
-0.29854733,0.4032291,-0.6725657,-0.09847936,-0.031169487,-1.2312387,-0.9569031,0.3992503,0.7055074,-0.34315467,0.3538946
-0.1261881,-0.82579595,0.046340767,-0.31132287,-0.45624402,-0.27493098,-0.50076854,0.028242582,-0.5255559,0.4240153,-0.6786455
-1.5050615,3.3640616,-0.92931795,-0.7370096,1.7966508,-0.8487156,-0.8352672,-1.4557883,1.2238492,-1.0513119,-0.5847779
-0.58581257,-0.43474263,0.45714453,2.3846934,-0.2862142,-0.37056175,1.2325425,0.5582491,0.12237132,1.0141459,0.072292686
-0.58581257,-0.43474263,0.45714453,2.3846934,-0.2862142,-0.37056175,1.2325425,0.5582491,0.12237132,1.0141459,0.072292686
0.2759831,0.45909378,0.14904174,0.1853117,0.011337886,0.1075921,-0.014225087,0.45226043,-0.33117774,-0.8742726,-1.0541141
-0.4709066,-0.21128345,-0.3644629,0.04341609,5.197246,-0.75308484,-0.987312,0.028242582,-0.65514135,1.4272374,0.072292686
-0.1261881,0.7384177,-0.261762,-0.24037498,-0.39248288,-0.6574541,-0.71363133,0.028242582,-0.07200685,3.1976302,-0.115441635
